b,n,c,m,dis
201812,104,201206,42,191.69231376568843
201812,104,201207,30,180.49044116143486
201812,104,201208,82,263.74487301549203
201812,104,201209,116,260.39214260815913
201812,104,201210,75,155.57198191975823
201812,104,201211,101,226.05499417091048
201812,104,201212,4,320.01800164775307
201812,104,201213,77,223.8183858179882
201812,104,201214,228,381.06776190178965
201812,104,201215,82,287.6358607017531
201812,104,201216,48,355.3847423355638
201812,104,201217,86,532.5728007154872
201812,104,201218,16,189.9432008008435
201812,104,201219,6,229.3203557786041
201812,104,201220,45,272.84970549409024
201812,104,201221,76,274.27181740051196
201812,104,201222,13,197.87608825650534
201812,104,201223,78,297.4343548659863
201812,104,201224,66,313.80060329988
201812,104,201225,12,264.6014543051108
201812,104,201301,37,312.40633161631996
201812,104,201302,11,390.2896277848586
201812,104,201303,20,162.70027787185987
201812,104,201304,52,176.86013652631814
201812,104,201305,68,252.15768578708546
201812,104,201306,59,255.21490738404955
201812,104,201307,71,248.77154744299602
201812,104,201308,47,206.8270610119314
201812,104,201309,58,249.2438172143502
201812,104,201310,35,274.7808117491002
201812,104,201311,99,293.45641079207167
201812,104,201312,88,182.81279559092198
201812,104,201313,28,402.5211016365941
201812,104,201314,2,454.2622236463955
201812,104,201315,84,186.3327390995465
201812,104,201316,5,485.0481472955083
201812,104,201317,37,164.83215496586007
201812,104,201318,15,195.51971892755594
201812,104,201319,91,350.23470758849766
201812,104,201320,24,246.5145220679901
201812,104,201321,71,315.4133427317664
201812,104,201322,12,214.2939251673653
201812,104,201323,83,236.45005946157127
201812,104,201324,27,271.23609711765937
201812,104,201325,98,280.91439488347197
201812,104,201326,22,270.81379947486795
201812,104,201327,45,245.79638521958168
201812,104,201328,24,415.2209581125982
201812,104,201329,108,292.17914034022016
201812,104,201330,85,345.6632590561783
201812,104,201331,15,307.8215194104983
201812,104,201401,8,351.18714055658086
201812,104,201402,8,244.98462611553208
201812,104,201403,20,279.51228779960474
201812,104,201404,19,280.5830751986158
201812,104,201405,13,228.52708389144615
201812,104,201406,6,226.27910049026033
201812,104,201407,40,244.01602392070467
201812,104,201408,76,260.78795791027045
201812,104,201409,107,372.417470492017
201812,104,201410,112,199.77697430019168
201812,104,201411,75,311.358574617774
201812,104,201412,92,164.95285373719346
201812,104,201413,19,432.88500184826785
201812,104,201414,20,206.85406485214193
201812,104,201415,69,268.9367482800083
201812,104,201416,125,199.37852505660248
201812,104,201417,21,205.9416786980601
201812,104,201418,34,307.0244113435268
201812,104,201419,65,354.89169824401
201812,104,201420,25,298.1335774782505
201812,104,201421,58,272.0097298018823
201812,104,201422,102,306.0353032628047
201812,104,201423,24,251.65378662296797
201812,104,201501,27,211.72317409190816
201812,104,201502,16,297.3295074727464
201812,104,201503,24,223.67929513687022
201812,104,201504,50,248.96142042721974
201812,104,201505,10,353.5792197448326
201812,104,201506,69,429.475355717684
201812,104,201507,44,271.6421536513795
201812,104,201508,79,270.87523513048023
201812,104,201509,113,315.5449717881419
201812,104,201510,119,219.24024971997667
201812,104,201511,58,263.8578832770257
201812,104,201512,58,222.66765967094696
201812,104,201513,107,291.11972966976487
201812,104,201514,25,231.33967818620462
201812,104,201515,124,348.1973087692751
201812,104,201516,46,334.82346139376244
201812,104,201517,40,334.6915642152385
201812,104,201518,11,172.31257492279397
201812,104,201519,23,287.8279165412201
201812,104,201520,20,234.14369920653826
201812,104,201521,80,294.9109670248437
201812,104,201522,75,265.68242658896696
201812,104,201523,23,261.2862603355941
201812,104,201524,53,263.5079944458291
201812,104,201525,46,311.67532865068176
201812,104,201526,38,216.1602198817827
201812,104,201527,40,250.75623125355736
201812,104,201601,94,377.0584616693857
201812,104,201602,5,407.4077896811831
201812,104,201603,43,253.05122155261515
201812,104,201604,61,207.5467235528965
201812,104,201605,22,213.18518610922183
201812,104,201606,19,275.53527480585427
201812,104,201607,16,231.46312410873966
201812,104,201608,37,244.47091610491998
201812,104,201609,15,210.92920618060467
201812,104,201610,56,311.853605404517
201812,104,201611,6,264.7438646807776
201812,104,201612,32,151.061320090791
201812,104,201613,15,234.93027128838116
201812,104,201614,85,402.5422563928141
201812,104,201615,4,293.8358323173781
201812,104,201616,99,395.7373086815514
201812,104,201617,80,219.482987081873
201812,104,201618,80,462.01995926284695
201812,104,201620,28,341.80755301295386
201812,104,201621,101,291.36238751620095
201812,104,201622,76,307.6015449238844
201812,104,201623,26,248.31928254550854
201812,104,201624,11,267.1209037547928
201812,104,201625,56,230.43649097663837
201812,104,201626,66,296.40843348420344
201812,104,201701,9,239.58908149585608
201812,104,201702,46,221.57315403137756
201812,104,201703,19,257.73832845358095
201812,104,201704,44,268.57501431013327
201812,104,201705,115,275.31500739462666
201812,104,201706,24,329.8776735707943
201812,104,201707,25,224.1404421611321
201812,104,201709,68,185.0966359074757
201812,104,201710,80,215.58125144368637
201812,104,201711,26,343.62687442547707
201812,104,201712,33,401.5676721981556
201812,104,201713,84,234.56496270387814
201812,104,201714,51,218.91664259164128
201812,104,201715,37,241.37116969191155
201812,104,201716,81,256.78179191940126
201812,104,201717,38,224.08268083934522
201812,104,201718,120,360.28445166824235
201812,104,201719,80,278.58006550559736
201812,104,201720,85,246.49944274729154
201812,104,201721,51,329.7486347021199
201812,104,201722,37,220.94737779897682
201812,104,201723,66,285.74939673124015
201812,104,201724,62,239.98500619164355
201812,104,201725,23,295.03389212512104
201812,104,201726,64,268.46914481608815
201812,104,201727,43,248.9336142542712
201812,104,201801,19,293.58975434463616
201812,104,201802,29,281.07112324761556
201812,104,201803,42,243.356357289812
201812,104,201804,108,286.66044773207915
201812,104,201805,37,223.00744456109607
201812,104,201806,22,173.30227284207143
201812,104,201807,46,181.13038682939717
201812,104,201808,71,267.26657886055295
201812,104,201809,51,267.7392986991862
201812,104,201810,112,167.8647149863918
201812,104,201811,18,301.2658388273646
201812,104,201812,104,0.0
201812,104,201813,43,232.25973857695647
201812,104,201814,83,180.1678612898489
201812,104,201815,21,165.19726893123163
201812,104,201817,8,448.6006734678005
201812,104,201818,94,179.81627208985202
201812,104,201819,78,261.7256507943314
201812,104,201820,36,277.52937978411694
201812,104,201821,48,423.32181486554515
201812,104,201822,105,391.9558630145091
201812,104,201823,63,230.1854598016476
201812,104,201824,69,442.8838002111959
201812,104,201825,54,316.45262297445504
201812,104,201826,86,348.45437563345627
201812,104,201827,9,327.95600514198753
201812,104,201828,37,200.81078091145835
201812,104,201829,27,307.8509972592041
201812,104,201901,30,346.7106504347322
201812,104,201902,52,296.3167623108312
201812,104,201903,6,325.8479589588407
201812,104,201904,47,265.18246672685706
201812,104,201905,94,172.0164001137447
201812,104,201906,9,208.39078549811043
201812,104,201907,77,242.96235406849658
201812,104,201908,29,154.95763318377726
201812,104,201909,158,363.2295090211921
201812,104,201910,62,189.6132478658434
201812,104,201911,61,185.66603761183015
201812,104,201912,52,251.8424806599059
201812,104,201913,127,453.6913213132525
201812,104,201914,26,268.769086444427
201812,104,201915,31,290.096585590091
201812,104,201916,6,246.54788488336195
201812,104,201917,65,206.27407049322062
201812,104,201918,85,188.38792885496073
201812,104,201919,44,436.80038990296305
201812,104,201920,27,182.9515133683136
201812,104,201921,36,332.0069380195343
201812,104,201922,33,288.3979333872175
201812,104,201923,33,343.53847770567944
201812,104,201924,135,324.051754736419
201812,104,201925,33,280.9808890120643
201812,104,201926,58,216.77685449640296
201812,104,201927,25,175.26069920924277
201812,104,201928,88,251.5383197669667
201812,104,201929,82,261.706726011313
201812,104,202001,32,198.77603486829597
201812,104,202002,54,234.70363206626118
201812,104,202003,33,261.31974703380183
201812,104,202004,98,198.04975320675035
201812,104,202005,36,296.6238918509148
201812,104,202006,33,215.29356940923944
201812,104,202007,50,223.11157573011582
201812,104,202008,133,322.2011318735851
201812,104,202009,103,308.97365323617146
201812,104,202010,47,249.76613756977443
201812,104,202011,62,260.916489389928
201812,104,202012,18,169.8108058699734
201812,104,202013,20,298.6093477395551
201812,104,202014,32,153.77315018650597
201812,104,202015,17,287.2285910846333
201812,104,202016,66,238.69250959312515
201812,104,202017,127,268.34759560676537
201812,104,202018,66,308.46531506702763
201812,104,202019,124,318.8600277280256
201812,104,202020,99,181.6472277556565
201812,104,202021,45,272.2235279156619
201812,104,202022,97,310.51649248935576
201812,104,202023,36,297.750509712353
201813,43,201001,8,233.1053874931287
201813,43,201002,75,286.99169555351824
201813,43,201003,85,314.46596565676793
201813,43,201004,65,179.16490166327773
201813,43,201005,42,261.15414043230305
201813,43,201006,124,382.14813064601503
201813,43,201007,49,152.58766858234844
201813,43,201008,36,252.64024729928636
201813,43,201009,67,219.154604581539
201813,43,201010,66,252.02197161323886
201813,43,201011,97,250.5399988205297
201813,43,201012,19,122.80238037340574
201813,43,201013,141,369.6324772416084
201813,43,201014,45,130.25248995263445
201813,43,201101,57,242.5713304363282
201813,43,201102,63,239.55427193185096
201813,43,201103,34,263.09531458284187
201813,43,201104,100,369.69715648417895
201813,43,201105,80,202.85869835553387
201813,43,201106,40,109.81107879887632
201813,43,201107,2,241.8760308209854
201813,43,201108,82,301.13611389355003
201813,43,201109,125,224.37329926392178
201813,43,201110,24,123.05891517235393
201813,43,201111,107,325.6789638777542
201813,43,201112,40,129.48621189504723
201813,43,201113,5,194.59658724713486
201813,43,201114,11,214.23551140194834
201813,43,201115,55,178.40975592436365
201813,43,201116,21,102.39603508924553
201813,43,201117,80,262.23160199890685
201813,43,201118,47,297.8118691231251
201813,43,201119,82,290.77578749168333
201813,43,201120,19,263.3937991991145
201813,43,201121,18,241.7606137393855
201813,43,201201,10,293.8839967511901
201813,43,201202,14,106.21473193827343
201813,43,201203,27,142.27715737422335
201813,43,201204,34,189.9455064080101
201813,43,201205,81,303.3184775136503
201813,43,201206,42,210.26457359500887
201813,43,201207,30,195.64275813632565
201813,43,201208,82,287.1747678726272
201813,43,201209,116,249.2506874510182
201813,43,201210,75,222.06117172079857
201813,43,201211,101,241.35097815286485
201813,43,201212,4,209.9384565639548
201813,43,201213,77,255.31153874860772
201813,43,201214,228,357.45102149417994
201813,43,201215,82,187.1533237306155
201813,43,201216,48,225.1821965173349
201813,43,201217,86,340.97147124912686
201813,43,201218,16,145.2960249460902
201813,43,201219,6,189.09524396110888
201813,43,201220,45,281.03944879362
201813,43,201221,76,186.17614694774326
201813,43,201222,13,106.39828572300968
201813,43,201223,78,297.0957629412482
201813,43,201224,66,264.4278383950557
201813,43,201225,12,258.1261134785484
201813,43,201301,37,311.53545441994135
201813,43,201302,11,359.0621973814725
201813,43,201303,20,164.917439460361
201813,43,201304,52,214.51788416673472
201813,43,201305,68,321.28395310298106
201813,43,201306,59,269.23759343427827
201813,43,201307,71,198.327467375763
201813,43,201308,47,251.28940146117046
201813,43,201309,58,275.18760424929667
201813,43,201310,35,286.636676326991
201813,43,201311,99,307.40321544046486
201813,43,201312,88,235.17871868066572
201813,43,201313,28,235.21392668949537
201813,43,201314,2,242.90548701990173
201813,43,201315,84,240.0392423378683
201813,43,201316,5,294.21019673039865
201813,43,201317,37,192.92224355408595
201813,43,201318,15,130.17986116810178
201813,43,201319,91,300.81118169537353
201813,43,201320,24,85.09084585284158
201813,43,201321,71,290.47737931224157
201813,43,201322,12,153.78212934763684
201813,43,201323,83,184.91255081403057
201813,43,201324,27,132.77731370593787
201813,43,201325,98,293.75746560963967
201813,43,201326,22,125.91152742010055
201813,43,201327,45,165.44400693458022
201813,43,201328,24,192.6838595478867
201813,43,201329,108,300.6655687234309
201813,43,201330,85,353.7470494929605
201813,43,201331,15,293.65749713633335
201813,43,201401,8,311.01607723669264
201813,43,201402,8,217.3347873448008
201813,43,201403,20,124.69717724947111
201813,43,201404,19,253.1394015032164
201813,43,201405,13,126.59997983848534
201813,43,201406,6,216.71079698637428
201813,43,201407,40,232.1436462139821
201813,43,201408,76,194.80734739070445
201813,43,201409,107,338.83008061043444
201813,43,201410,112,236.68195432372428
201813,43,201411,75,198.90273628459335
201813,43,201412,92,228.76571890441568
201813,43,201413,19,266.56660761188056
201813,43,201414,20,146.32445627268362
201813,43,201415,69,250.6845208045941
201813,43,201416,125,279.70888319940667
201813,43,201417,21,120.84053155267924
201813,43,201418,34,143.76899692049213
201813,43,201419,65,227.9766203157451
201813,43,201420,25,146.05506399396674
201813,43,201421,58,284.23202362989156
201813,43,201422,102,342.13076577401057
201813,43,201423,24,237.90078691669854
201813,43,201501,27,188.4914370155096
